RowID,Date Marked Complete,UDOT Region,Person Working Title,UDOT Unit,Construction Site Stormwater Runoff Control,Long-Term Stormwater Management,Pollution Prevention and Good Housekeeping,Stormwater Pollution Prevention and IDDE,Progress,Stormwater Pollution Prevention and IDDE-,Long-Term Stormwater Management-,Pollution Prevention and Good Housekeeping-,Construction Site Stormwater Runoff Control-
3149955,,Region 2,Electronics Supervisor,2161 - Reg 2 Signals,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3719088,07/16/2018 12:00:00 AM,Complex,Engineering Technician III,8273 - Concrete/Aggregate Materials,1,1,1,0.5,0.4375,Incomplete,Successful,Successful,Successful
3182868,,Complex,Motor Carrier Operations Manager,8140 - POE Administration,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3298077,,Region 3,Transportation Technician III,3426 - Spanish Fork,0.5,0.5,0.5,0.5,0.25,Incomplete,Incomplete,Incomplete,Incomplete
3254067,,Complex,Row Certified General Appraiser,8223 - ROW Team 2,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
5663844,,Complex,Transportation Planner,8941 - AERO Admin,0.5,0.5,0.5,0.5,0.25,Incomplete,Incomplete,Incomplete,Incomplete
4608711,,Complex,Office Specialist II,8111 - Support Services,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
5651370,,Complex,Instructional Designer,8307 - Maintenance Planning,0.5,0,0.5,0.5,0.1875,Incomplete,Not Assigned,Incomplete,Incomplete
3945375,,Complex,Electronic Technical Specialist II,8384 - tmd signal operations,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
4251825,,Complex,Environmental Program Manager II,8217 - Environmental,0.5,1,0.5,0.5,0.3125,Incomplete,Successful,Incomplete,Incomplete
4537323,07/19/2018 12:00:00 AM,Complex,Lead Auto Mechanic,8711 - Region 1 Shops,0,0,0,1,0.125,Successful,Not Assigned,Not Assigned,Not Assigned
3936843,,Complex,Research Consultant II,8217 - Environmental,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
4014090,09/24/2018 12:00:00 AM,Region 2,Transportation Technician III,2427 - Draper,1,1,1,1,0.5,Successful,Successful,Successful,Successful
5697891,,Region 2,Information Specialist II,2100 - R2 Administration,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3666816,09/27/2018 12:00:00 AM,Region 2,Office Specialist II,2156 - Operations Admin,0,0,0,1,0.125,Successful,Not Assigned,Not Assigned,Not Assigned
3298671,,Complex,Port Of Entry Agent III,8145 - POE St George,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3086046,,Region 1,Office Technician II,1100 - R1 Administration,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
4306149,,Complex,Journey Auto Worker,8742 - Richfield Shops,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
4198392,,Complex,Engineering Manager II,8373 - Crash Studies,0.5,0.5,0.5,0.5,0.25,Incomplete,Incomplete,Incomplete,Incomplete
5208840,,Complex,Sharepoint Administrator,8211 - Business Information Technologies,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
5689332,09/21/2018 12:00:00 AM,Complex,Incident Management Specialist,8391 - imt administration,1,0,0,1,0.25,Successful,Not Assigned,Not Assigned,Successful
4828140,,Region 2,Office Specialist II (Job Share),2206 - Preconstruction Admin,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3275748,,Complex,Engineering Manager III - Admin.Udot,8405 - SW Alternative Delivery Projects,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3024027,,Complex,Technical Support Specialist II,8282 - Standards & Design,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
2947617,,Region 4,Transportation Technician I,4457 - Emery,0.5,0.5,0.5,0.5,0.25,Incomplete,Incomplete,Incomplete,Incomplete
5552469,,Complex,Communications Manager,8133 - Community Relations,0,0.5,0.5,0.5,0.1875,Incomplete,Incomplete,Incomplete,Not Assigned
2790666,07/02/2018 12:00:00 AM,Complex,Engineering Manager II,8294 - Pavement Management,1,1,1,1,0.5,Successful,Successful,Successful,Successful
3971646,07/30/2018 12:00:00 AM,Region 3,Station Supervisor,3427 - R3 Orem,1,1,1,1,0.5,Successful,Successful,Successful,Successful
5194530,08/16/2018 12:00:00 AM,Complex,Materials Engineering Assistant,8296 - Geotech Design Unit,1,1,1,0.5,0.4375,Incomplete,Successful,Successful,Successful
5782320,,Complex,Senior Business Analyst,8213 - data and analytics,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
4056021,,Complex,Lead Incident Management,8391 - imt administration,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3117960,07/02/2018 12:00:00 AM,Complex,Project Manager (Statewide),8405 - SW Alternative Delivery Projects,1,0.5,1,0.5,0.375,Incomplete,Incomplete,Successful,Successful
4817988,,Complex,Investigator Supervisor,8141 - POE Headquarters,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
5306013,,Complex,Port Of Entry Inspector,8142 - POE Perry,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3474198,,Complex,Purchasing Agent II,8116 - Procurement,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3041874,09/27/2018 12:00:00 AM,Complex,Structures Construction Inspection Engineer,8261 - Structures Administration,1,1,0,1,0.375,Successful,Successful,Not Assigned,Successful
3145257,,Complex,Engineering Manager I,8335 - Tramway Program,0.5,0.5,0.5,0.5,0.25,Incomplete,Incomplete,Incomplete,Incomplete
4414851,09/10/2018 12:00:00 AM,Region 3,Resident Engineer,3753 - R3 South Crew,1,1,1,1,0.5,Successful,Successful,Successful,Successful
4476870,,Complex,Senior Research Analyst,8294 - Pavement Management,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
5722056,,Complex,Journey Auto Worker,8753 - Central H - D Shop,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
4255389,09/20/2018 12:00:00 AM,Complex,Financial Analyst I,8130 - Comptroller,0,0,0,1,0.125,Successful,Not Assigned,Not Assigned,Not Assigned
3635361,,Complex,Technical Support Specialist II,8282 - Standards & Design,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
2875716,,Region 3,Maintenance Station Lead,3448 - Carpenter Crew,0,0.5,0.5,0.5,0.1875,Incomplete,Incomplete,Incomplete,Not Assigned
5480163,10/04/2018 12:00:00 AM,Region 1,Transportation Technician I,1435 - Wellsville,1,1,1,1,0.5,Successful,Successful,Successful,Successful
3145743,,Region 1,Transportation Technician II,1449 - Special Crew,0.5,1,0.5,1,0.375,Successful,Successful,Incomplete,Incomplete
3644433,,Complex,Financial Analyst III,8130 - Comptroller,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
5051673,10/02/2018 12:00:00 AM,Region 1,Transportation Technician III,1435 - Wellsville,1,1,1,0.5,0.4375,Incomplete,Successful,Successful,Successful
3629826,,Complex,Engineering Manager I,8296 - Geotech Design Unit,0.5,0.5,0.5,0.5,0.25,Incomplete,Incomplete,Incomplete,Incomplete
4489992,,Complex,Traffic Studies Engineer,8388 - tmd ops analysis/reporting,0.5,0.5,0.5,0.5,0.25,Incomplete,Incomplete,Incomplete,Incomplete
2841858,,Complex,Incident Management Specialist,8391 - imt administration,0.5,0,0,0.5,0.125,Incomplete,Not Assigned,Not Assigned,Incomplete
4672998,,Complex,Engineering Manager II,8294 - Pavement Management,0.5,0.5,0.5,0.5,0.25,Incomplete,Incomplete,Incomplete,Incomplete
2890242,09/19/2018 12:00:00 AM,Complex,Senior Leader's Assistant,8111 - Support Services,0,0,0,1,0.125,Successful,Not Assigned,Not Assigned,Not Assigned
3158865,,Region 2,Project Manager,2250 - Project Manager,0.5,0.5,0.5,0.5,0.25,Incomplete,Incomplete,Incomplete,Incomplete
3210462,,Complex,Auditor IV,8132 - Internal Audit,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
5337063,09/20/2018 12:00:00 AM,Region 3,Transportation Technician II,3425 - Provo Canyon,1,1,1,0.5,0.4375,Incomplete,Successful,Successful,Successful
2940408,,Region 4,Transportation Technician I,4457 - Emery,0.5,0.5,0.5,0.5,0.25,Incomplete,Incomplete,Incomplete,Incomplete
4099194,,Complex,Project Director (Statewide),8405 - SW Alternative Delivery Projects,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3298158,10/09/2018 12:00:00 AM,Region 3,Project Manager,3250 - R3 Project Management,1,1,1,1,0.5,Successful,Successful,Successful,Successful
3272859,07/16/2018 12:00:00 AM,Complex,Engineering Manager I,8307 - Maintenance Planning,1,0.5,1,0.5,0.375,Incomplete,Incomplete,Successful,Successful
4052673,,Complex,Technology & Innovation Engineer,8381 - tmd administration,1,1,0.5,1,0.4375,Successful,Successful,Incomplete,Successful
2823174,,Complex,Incident Management Specialist,8391 - imt administration,0.5,0,0,1,0.1875,Successful,Not Assigned,Not Assigned,Incomplete
2889189,,Complex,Journey Auto Worker,8711 - Region 1 Shops,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
2995569,07/30/2018 12:00:00 AM,Complex,Engineering Manager II,8377 - Railroad Operations,1,0.5,1,0.5,0.375,Incomplete,Incomplete,Successful,Successful
5135103,,Region 2,Avalanche Forecaster,2449 - Avalanche Forecasting,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
5742117,09/29/2018 12:00:00 AM,Region 2,Transportation Technician I,2432 - Murray,1,1,1,1,0.5,Successful,Successful,Successful,Successful
4053186,,Region 2,Transportation Technician II,2438 - Echo,0.5,0.5,0.5,1,0.3125,Successful,Incomplete,Incomplete,Incomplete
4310172,07/30/2018 12:00:00 AM,Region 2,Avalanche Safety Program Manager,2449 - Avalanche Forecasting,0,1,1,0.5,0.3125,Incomplete,Successful,Successful,Not Assigned
3166749,07/02/2018 12:00:00 AM,Region 1,Engineering Tech IV - Lead Level Inspection,1751 - South Willard,1,1,1,0.5,0.4375,Incomplete,Successful,Successful,Successful
25163703,,Complex,CHIEF LEARNING OFFICER,8115 - Human Resources,1,1,0.5,1,0.4375,Successful,Successful,Incomplete,Successful
5786532,09/21/2018 12:00:00 AM,Region 1,Transportation Technician I,1422 - Ogden,1,1,1,1,0.5,Successful,Successful,Successful,Successful
3788397,07/17/2018 12:00:00 AM,Complex,Engineering Manager I,8389 - tmd transportation technology,1,1,1,0.5,0.4375,Incomplete,Successful,Successful,Successful
2930391,,Complex,Journey Auto Worker,8756 - Central Prep Shop,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3085938,,Complex,Traffic Data Technician,8292 - Planning Statistics/Data,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3898989,07/17/2018 12:00:00 AM,Complex,Bridge Inspector III,8263 - Structures Bridge Management,0,0.5,1,1,0.3125,Successful,Incomplete,Successful,Not Assigned
5477814,,Complex,Inspector I,8263 - Structures Bridge Management,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
5578632,07/03/2018 12:00:00 AM,Complex,Active Transportation Safety Manager,8371 - Traffic Safety Admin,1,1,1,0.5,0.4375,Incomplete,Successful,Successful,Successful
5638275,07/13/2018 12:00:00 AM,Complex,Engineering Manager II,8281 - Central Precon Admin,1,1,1,0.5,0.4375,Incomplete,Successful,Successful,Successful
5029884,,Complex,Regional Nepa/Nhpa Specialist,8217 - Environmental,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
4369788,,Complex,Journey Auto Worker,8744 - Price Dist Shops,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3234735,,Region 2,Transportation Technician II,2445 - Landscape/Training,0.5,1,0.5,1,0.375,Successful,Successful,Incomplete,Incomplete
4510890,,Complex,Incident Management Specialist,8391 - imt administration,0.5,0,0,0.5,0.125,Incomplete,Not Assigned,Not Assigned,Incomplete
5011848,,Complex,Liability Prevention Specialist,8112 - Risk Management,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
5315841,09/20/2018 12:00:00 AM,Region 1,Transportation Technician II,1435 - Wellsville,1,1,1,1,0.5,Successful,Successful,Successful,Successful
2916918,,Complex,Engineering Manager II,8296 - Geotech Design Unit,0,0.5,0.5,0,0.125,Not Assigned,Incomplete,Incomplete,Not Assigned
3375135,09/20/2018 12:00:00 AM,Complex,Engineering Manager I,8275 - Materials Research/Implementation,1,1,1,1,0.5,Successful,Successful,Successful,Successful
3075165,,Complex,Electronic Business Project Manager,8282 - Standards & Design,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
5056938,,Complex,Lead Auto Mechanic,8753 - Central H - D Shop,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3595779,,Region 2,Lead Electronic Technical Specialist,2161 - Reg 2 Signals,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
2939922,,Complex,Engineering Manager I,8263 - Structures Bridge Management,0.5,1,0.5,0.5,0.3125,Incomplete,Successful,Incomplete,Incomplete
3163320,,Complex,Financial Manager II,8130 - Comptroller,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3071223,,Complex,Statewide Transit Engineer,8281 - Central Precon Admin,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
4488399,,Complex,Executive Assistant,8111 - Support Services,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
2826171,,Complex,Urban Planning Manager,8291 - Planning,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
4071033,,Complex,Port Of Entry Agent II,8142 - POE Perry,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
5701239,09/27/2018 12:00:00 AM,Complex,Journey Auto Worker,8721 - Region 2 Shops,0,0,0,1,0.125,Successful,Not Assigned,Not Assigned,Not Assigned
5027859,,Region 3,Resident Engineer,3752 - R3 North Crew,1,0.5,0.5,0.5,0.3125,Incomplete,Incomplete,Incomplete,Successful
3067551,09/17/2018 12:00:00 AM,Region 3,Transportation Technician II,3427 - R3 Orem,1,1,1,1,0.5,Successful,Successful,Successful,Successful
3356694,,Complex,Project Director (Statewide),8405 - SW Alternative Delivery Projects,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3296700,,Complex,Engineering Manager I,8296 - Geotech Design Unit,0.5,0.5,0.5,0.5,0.25,Incomplete,Incomplete,Incomplete,Incomplete
3984309,09/19/2018 12:00:00 AM,Complex,Materials Engineering Assistant,8272 - Bituminous Materials,1,1,1,1,0.5,Successful,Successful,Successful,Successful
3102975,09/26/2018 12:00:00 AM,Region 4,Station Supervisor,4477 - Cedar Mountain,1,1,1,1,0.5,Successful,Successful,Successful,Successful
4056372,07/16/2018 12:00:00 AM,Complex,State Furnished Program Manager,8374 - Signal & Lighting Design,1,0.5,1,0.5,0.375,Incomplete,Incomplete,Successful,Successful
3782997,,Region 1,Engineering Manager I,1206 - Preconstruction Admin,0.5,0.5,0.5,0.5,0.25,Incomplete,Incomplete,Incomplete,Incomplete
2895183,08/10/2018 12:00:00 AM,Complex,Aircraft Maintenance Supervisor,8945 - Aero Airplane Operations,0,1,1,0.5,0.3125,Incomplete,Successful,Successful,Not Assigned
4535541,09/25/2018 12:00:00 AM,Region 2,Transportation Technician I,2424 - Salt Lake City West,1,1,1,1,0.5,Successful,Successful,Successful,Successful
3087234,07/16/2018 12:00:00 AM,Complex,Engineering Manager I,8941 - AERO Admin,1,1,1,0.5,0.4375,Incomplete,Successful,Successful,Successful
4121415,,Complex,Geological Engineer,8296 - Geotech Design Unit,0.5,0.5,0.5,0.5,0.25,Incomplete,Incomplete,Incomplete,Incomplete
5366925,,Complex,Region Planning Manager,8218 - transit and planning,1,1,0.5,1,0.4375,Successful,Successful,Incomplete,Successful
3946968,,Complex,Purchasing Agent I,8116 - Procurement,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3836538,09/20/2018 12:00:00 AM,Complex,Materials Engineering Assistant,8275 - Materials Research/Implementation,1,1,1,1,0.5,Successful,Successful,Successful,Successful
4534731,10/01/2018 12:00:00 AM,Region 4,Construction Materials Lab Technician,4764 - R4 Crew 4,1,1,1,1,0.5,Successful,Successful,Successful,Successful
5180922,,Complex,Incident Management Specialist,8391 - imt administration,0.5,0,0,0.5,0.125,Incomplete,Not Assigned,Not Assigned,Incomplete
5717142,,Complex,Office Specialist II,8111 - Support Services,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
5415795,07/17/2018 12:00:00 AM,Complex,Surplus Property Program Manager,8225 - ROW Engineering,0,0.5,1,1,0.3125,Successful,Incomplete,Successful,Not Assigned
5667759,,Complex,Port Of Entry Agent III,8143 - POE Wendover,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
4207653,,Complex,Business Analyst Supervisor,8294 - Pavement Management,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
4070979,09/20/2018 12:00:00 AM,Region 3,Transportation Technician II,3427 - R3 Orem,1,1,1,0.5,0.4375,Incomplete,Successful,Successful,Successful
5279796,09/20/2018 12:00:00 AM,Region 3,Transportation Technician II,3422 - Nephi,1,1,1,1,0.5,Successful,Successful,Successful,Successful
3173526,,Complex,Finance Director,8130 - Comptroller,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
4279095,,Complex,Journey Auto Worker,8755 - Central Serv Sta,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
5212107,,Complex,Warehouse Specialist,8116 - Procurement,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
4149414,,Complex,Journey Auto Worker,8752 - Central Truck Shop,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
2927205,09/19/2018 12:00:00 AM,Region 1,Transportation Technician III,1422 - Ogden,1,1,1,1,0.5,Successful,Successful,Successful,Successful
5345352,09/25/2018 12:00:00 AM,Complex,Motor Carrier Investigator,8160 - Motor Carriers,0,0,0,1,0.125,Successful,Not Assigned,Not Assigned,Not Assigned
3094740,,Complex,Engineering Manager I,8296 - Geotech Design Unit,0.5,0.5,0.5,0.5,0.25,Incomplete,Incomplete,Incomplete,Incomplete
5534838,,Complex,Gis Analyst,8213 - data and analytics,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3979530,,Complex,Project Manager (Statewide),8405 - SW Alternative Delivery Projects,0.5,0.5,0.5,1,0.3125,Successful,Incomplete,Incomplete,Incomplete
5242590,,Complex,Lead Auto Mechanic,8755 - Central Serv Sta,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3055401,10/08/2018 12:00:00 AM,Complex,Transportation Planner,8941 - AERO Admin,1,1,1,0.5,0.4375,Incomplete,Successful,Successful,Successful
2938086,,Complex,Motor Carrier Investigator,8160 - Motor Carriers,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
4477977,08/09/2018 12:00:00 AM,Region 4,Transportation Technician III,4472 - Kanab,1,1,1,1,0.5,Successful,Successful,Successful,Successful
5374242,,Complex,Aircraft Pilot,8945 - Aero Airplane Operations,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
5519394,,Complex,Legal Assistant I,8112 - Risk Management,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
3338307,,Complex,Epm Developmental Engineer,8214 - Research,1,1,0.5,1,0.4375,Successful,Successful,Incomplete,Successful
2963385,,Region 2,Region Director,2100 - R2 Administration,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
2851659,,Complex,Engineering Manager III - Admin.Udot,8381 - tmd administration,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
2888406,,Region 2,Transportation Technician I,2435 - Silver Summit,0.5,0.5,0.5,0.5,0.25,Incomplete,Incomplete,Incomplete,Incomplete
4379211,,Complex,Motor Carrier Specialist III,8141 - POE Headquarters,0,0,0,0.5,0.0625,Incomplete,Not Assigned,Not Assigned,Not Assigned
